id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
Ugwyay3k8ST2iXIuPH14AaABAg,Diogo Rodrigues,28 minutes ago,1528759241415,FAZ UMA NOVA ENTREVISTA ANTES DAS ELEIÇÕES,0,false,0,,,,,,
Ugxdhu6BwzqDB9iEsXx4AaABAg,Raquel Coler,1 hour ago,1528757321423,FAZ NOVA ENTREVISTA COM ELE DANILO!!!! PLEASE!!!,1,false,0,,,,,,
UgyIK_9S3Tf4VsIziJJ4AaABAg,Osvaldo Santos,3 hours ago,1528750121432,Viu como vale a pena pagar a multa e não comparecer para votar nas eleições? Eu não confio nas urnas eletrônicas e você?,1,false,0,,,,,,
UgyV_R7XXtJhPN0lctx4AaABAg,Silas Brasil,4 hours ago,1528746521436,E eu ainda tenho que acreditar no alto nível de tecnologia emprego nas urnas... kkkkkkkkkkkk,0,false,0,,,,,,
UgxVV4oN-XN6Nep9nvJ4AaABAg,Relaxador Profissional,5 hours ago,1528742921444,Depois de 3 anos o STF discorda dessa entrevista.,1,false,0,,,,,,
UgzhrPF1-0vkT8_SI_p4AaABAg,Éric L P,8 hours ago,1528732121448,Obrigado Nando Moura,1,false,0,,,,,,
Ugxg0tAu_Be8MSpg8Z14AaABAg,Harry Silva,11 hours ago,1528721321456,Ótima entrevista!,1,false,0,,,,,,
UgwQ2n2zBBJ_moALJ3t4AaABAg,Wallace Bento,23 hours ago,1528678121461,"Se não houver transparência, desconfie!!!",2,false,0,,,,,,
UgyqS0f7tZp33w2zUAV4AaABAg,Douglas A. V.,23 hours ago,1528678121469,"""O TSE afirma que essa entrevista é uma ameaça ao governo"" kkkkkk",2,false,0,,,,,,
UgwNdACEhQKLBlHGq-V4AaABAg,Kaike Alcântara,1 day ago,1528674521474,"https://citizengo.org/pt-br/pc/162906-nao-queremos-volta-do-imposto-sindical
NÃO QUEREMOS A VOLTA DO IMPOSTO SINDICAL!",0,false,0,,,,,,
UgwthqXvg6hChP4PCj14AaABAg,Ralph Feitoza,1 day ago,1528674521483,"Meu Deus do céu, ninguém vê que já estamos em uma ditadura velada???",0,false,0,,,,,,
Ugw-AG2yCmMtbhHfy_14AaABAg,João Antônio,1 day ago,1528674521491,Esse cara precisa aparecer novamente!,1,false,0,,,,,,
UgxRtjBn5VothalifXN4AaABAg,Glaucio Alves,1 day ago,1528674521496,É desesperador. REAJAMOS!!!,0,false,0,,,,,,
UgxvRPC6fAVOTlXEBWZ4AaABAg,Gustavo Silva,1 day ago,1528674521505,"Perfeita essa entrevista ! DANILO , faça uma nova entrevista para abrir o olho da galera ..",0,false,0,,,,,,
UgxmPtvIcu8q2b6f9pR4AaABAg,Rafael Firmino,1 day ago,1528674521515,Desgraça de pais desgraça de pais desgraça de pais,0,false,0,,,,,,
UgyEphuDUQ3AQmGobZx4AaABAg,marcos carmo,1 day ago,1528674521518,"Em país na onde o povo, gado e idiotizado era de se esperar o que mais?! ....
E um país que diz ser ""o país de futebol"", ""país do samba (''prostituição'')"" e que ""o brasileiro e apaixonado por carros"" e que paga os valores mais caros do mundo .... só poderia dar nisso mesmo !",2,false,0,,,,,,
Ugx02XuneKs7hMGxgpd4AaABAg,marcos carmo,1 day ago,1528674521527,Resumindo o BU e um BO e o povo e feito de palhaço pela liderança politica religiosa !,1,false,0,,,,,,
Ugwk865DThNyhOcr_Wd4AaABAg,Michelangelo Souza,1 day ago,1528674521534,Vídeo foda.,1,true,1,,,,,,
,,,,,,,,Ugwk865DThNyhOcr_Wd4AaABAg.8hJnchk5uBW8hJsjtg9jyO,Ld Hunter,1 day ago,1528674521834,Michelangelo Souza Você é fóda.,0
UgxI8PFyozvNyMgXCQV4AaABAg,Rato Anão,1 day ago,1528674521542,10:05 AGENTE MENDONÇA?,0,false,0,,,,,,
Ugwz06bEbMGyvi5wEHF4AaABAg,laymp3 santos,1 day ago,1528674521550,"ou seja, querem continuar no poder e pronto e a opinião publica que se lasque",0,false,0,,,,,,
UgwbgEYL-wJ9JYfwY794AaABAg,Laser - Doom,1 day ago,1528674522601,"Qualquer coisa que ataca a esquerda, é uma ameaça à democracia.",0,false,0,,,,,,
Ugz6TOnz5jdQ-4l5kKZ4AaABAg,Állex Guimarães,1 day ago,1528674522605,"Tem levar esse cara agora, velho. O STF barrou o voto impresso....",0,false,0,,,,,,
UgzAwCm1aEJOUZ4WPZd4AaABAg,DIM ALBERTONNI,1 day ago,1528674522612,vergonha  !,0,false,0,,,,,,
UgxV8N93ZkK2uIrKPeV4AaABAg,Jaco Lima,1 day ago,1528674522615,128 seguidores de políticos!,0,false,0,,,,,,
UgwE2vh306-WJoeq-ut4AaABAg,Luan Vinicius,1 day ago,1528674522623,Ele deu sorte que ainda não morreu 😂,1,false,0,,,,,,
UgwrRQW_KpjcIpoR9gd4AaABAg,Diego Marques,1 day ago,1528674522626,.,0,false,0,,,,,,
UgzCiP4WfFc6ny1_5V94AaABAg,Verci Schneider,1 day ago,1528674522634,#eleiçãonobrasiléfraude!,1,false,0,,,,,,
UgzG8rccnSp5QM8Q0kZ4AaABAg,Timberley Silveira,1 day ago,1528674522637,kkkk se o bolsonaro perder ai sim q as urnas sao uma fraude e o povo brasileiro vai mete o loko nos karas,0,false,0,,,,,,
UgxFN6Wlys0abqvBpsJ4AaABAg,LUIZ,1 day ago,1528674522646,"BOLSONARO 2018 vai ganhar, vamo botar pra FUDER que nem a urna eletronica vai conseguir COMPUTAR TANTO VOTO ASSIM",1,false,0,,,,,,
Ugyfp_C1HwOJcCM7Ljd4AaABAg,Mendes Jr,1 day ago,1528674522649,"Deixei essa entrevista passar batido na época, vejo só agora e só consolida ou que eu já tinha absoluta desconfiança, ou seja rapaziada, esse país não tem mais jeito, mesmo se a mentalidade de todo mundo mudar os caras vão lá e fraudam! Quem puder saia desse inferno chamado Brasil, o último apaga a luz!",0,false,0,,,,,,
Ugx_woAjBr9_yasn4bt4AaABAg,Sempre Que Você Ler Os Comentários Eu Estarei Lá,1 day ago,1528674522658,Quem veio pelo Nando Moura???,58,true,4,,,,,,
,,,,,,,,Ugx_woAjBr9_yasn4bt4AaABAg.8hII4SP7QsK8hJsgCOpfb5,Ld Hunter,1 day ago,1528674523025,Sempre Que Você Ler Os Comentários Eu Estarei Lá up,3
,,,,,,,,Ugx_woAjBr9_yasn4bt4AaABAg.8hII4SP7QsK8hMESJ80oLx,Pui pui,10 hours ago,1528724923033,vim pelo bernardo kkkkkk,2
,,,,,,,,Ugx_woAjBr9_yasn4bt4AaABAg.8hII4SP7QsK8hN1n7HEiLs,Sempre Que Você Ler Os Comentários Eu Estarei Lá,2 hours ago,1528753723051,Pui pui Tururu..,1
,,,,,,,,Ugx_woAjBr9_yasn4bt4AaABAg.8hII4SP7QsK8hNK7PZMXx7,Jarusca,25 seconds ago,1528760898055,Ilícito,0
Ugy6GGp2v-xmMgH2RTt4AaABAg,Marlon Ximenes Ximenes,1 day ago,1528674522662,Já é errado em uma democracia obrigar a votar ....,0,false,0,,,,,,
Ugxu7k89MupUTCnXjT94AaABAg,|( ImpérioLegacy. )|,1 day ago,1528674522671,"Danilo refaça a entrevista com ele fazendo um enorme favor a população brasileira .
Para Re-informar a população com dados mais atualizados",2,false,0,,,,,,
UgwCvqVJu3kOHWr4dsd4AaABAg,Gabriel,2 days ago,1528588122679,Nando Moura,1,false,0,,,,,,
UgwxB0O9kFGvhuEMCA94AaABAg,caubi gore,2 days ago,1528588122683,putaquipario e o voto ainda e obrigatorio vao se fuder so flalde,0,false,0,,,,,,
UgyugZKRXE-F9fxmHtF4AaABAg,Estelário - Astrologia,2 days ago,1528588122692,"""Não houve interesse do TSE em simular ataques"" ... isso diz tudo.",0,false,0,,,,,,
UgzKvDzie54nPGNoXsN4AaABAg,jose carlos Silva,2 days ago,1528588122696,Urna eletrônica é uma fraude!,0,false,0,,,,,,
Ugze11sdM61vSSvfwHJ4AaABAg,denison azevedo,2 days ago,1528588122704,Bolsonaro  2018,0,false,0,,,,,,
UgwyfWhTVhjhRoQ6aMd4AaABAg,denison azevedo,2 days ago,1528588122708,Bolsonaro,0,false,0,,,,,,
Ugw3-0pFyeKjF65E2714AaABAg,denison azevedo,2 days ago,1528588122717,Danilo e um monstro,0,false,0,,,,,,
UgyFeG78z3grC-vhBXx4AaABAg,denison azevedo,2 days ago,1528588124035,K,0,false,0,,,,,,
UgwZ5mVlXEs-mOdBtzJ4AaABAg,denison azevedo,2 days ago,1528588124042,H,0,false,0,,,,,,
Ugyd5vCI9v-jTjg1NMJ4AaABAg,denison azevedo,2 days ago,1528588124047,B,0,false,0,,,,,,
UgxEUwAOeX4MKriWPDt4AaABAg,denison azevedo,2 days ago,1528588124055,Brasileiros deveriam assistir esse vídeo,0,false,0,,,,,,
UgxuPfwELc_2EUnzx0V4AaABAg,Jônatas,2 days ago,1528588124059,Nando Moura,2,false,0,,,,,,
Ugy0qHb4DxMasGp54rB4AaABAg,Pedro Batista,2 days ago,1528588124066,4 anos depois e nada mudou...,0,false,0,,,,,,
UgwxWsc5k0ieunmtsbV4AaABAg,Adalberto Souza,2 days ago,1528588124071,"só pra lembrar que esse ano completa 21 anos, o mesmo tempo que durou a tal ""Ditadura Militar"" >> vimpelobandjidoilicitoo",0,false,0,,,,,,
UgxCl9LwuFpcUD88pt14AaABAg,JC Marques,2 days ago,1528588124093,"Brasileiro se orgulha do Lula, não vai se orgulhar da urna eletrônica?",1,false,0,,,,,,
Ugy7WdVvNd_5l4GYVcZ4AaABAg,railton oliveira,2 days ago,1528588124100,Vim por causa do Bandjido!,2,false,0,,,,,,
UgytN1vPc79hvPPmUAt4AaABAg,JOSE WELLINGTON BARBOSA,2 days ago,1528588124105,Vir pelo o nando moura,1,false,0,,,,,,
